district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,pdf_page,pdf_sequence,unit_district,source_subdistrict_pdf,polling_unit_no,moo,polling_place_pdf,registered_voters_66,province,registrar,latlong_subdistrict,latlong_location,latitude,longitude,electorate,latlong_row_id,latlong_match_method,latlong_match_score,coordinate_reused_count,merge_key_subdistrict_unit,latlong_merge_status
ป่าพะยอม,เกาะเต่า,1,partylist,election_day,334,320,9,5,0,4,0,0,0,0,1,0,0,36,0,208,1,0,0,0,0,4,0,0,0,0,0,0,38,0,0,1,7,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4.0,391.0,ป่าพะยอม,เกาะเต่า,2.0,2,ศาลาประจ าหมู่บ้านบ้านห้วยกรวด,408.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านห้วยกรวด,7.8554397,99.9101915,2.0,176.0,location_exact_normalized,1.0,1.0,เกาะเต่า|1,matched
ป่าพะยอม,เกาะเต่า,2,partylist,election_day,339,327,5,7,0,2,0,0,1,0,0,0,0,37,1,221,3,0,1,0,0,1,0,0,0,0,0,0,32,1,1,0,2,0,0,0,1,0,0,0,2,1,0,11,5,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4.0,392.0,ป่าพะยอม,เกาะเต่า,3.0,3,ศาลาประจ าหมู่บ้านบ้านบางหล่อ,462.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านบางหล่อ,7.791444299999999,99.8295765,2.0,177.0,location_exact_normalized,1.0,1.0,เกาะเต่า|2,matched
ป่าพะยอม,เกาะเต่า,3,partylist,election_day,556,532,14,10,0,3,0,0,1,0,1,0,0,67,0,344,5,0,0,0,0,4,0,0,0,0,0,0,52,0,1,5,7,0,0,0,1,0,0,0,2,0,0,21,6,0,0,0,1,1,0,0,1,7,0,1,0,1,0,0,0,5.0,393.0,ป่าพะยอม,เกาะเต่า,4.0,3,ศูนย์สาธิตการตลาดบ้านบางหล่อ,660.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศูนย์สาธิตการตลาดบ้านบางหล่อ,7.791444299999999,99.8295765,2.0,178.0,location_exact_normalized,1.0,1.0,เกาะเต่า|3,matched
ป่าพะยอม,เกาะเต่า,4,partylist,election_day,381,370,6,5,0,0,0,0,3,0,2,0,0,46,0,216,4,0,0,0,0,4,0,0,0,1,0,0,63,0,2,1,6,0,0,0,0,0,0,0,4,0,0,10,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,5.0,394.0,ป่าพะยอม,เกาะเต่า,5.0,4,ศาลาประจ าหมู่บ้านบ้านคลองใหญ่,1005.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านคลองใหญ่,7.8265429,99.8689005,2.0,179.0,location_exact_normalized,1.0,1.0,เกาะเต่า|4,matched
ป่าพะยอม,เกาะเต่า,5,partylist,election_day,411,390,13,8,0,0,0,0,0,0,1,0,0,48,2,240,3,1,0,0,0,0,0,0,0,0,0,0,57,0,0,3,5,0,0,0,0,0,0,0,2,0,1,15,3,0,0,0,0,0,0,1,0,4,0,0,0,2,0,2,0,5.0,395.0,ป่าพะยอม,เกาะเต่า,6.0,5,ศาลาประจ าหมู่บ้านบ้านไสเลียบ,473.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านไสเลียบ,7.8321524,99.8957282,2.0,180.0,location_exact_normalized,1.0,1.0,เกาะเต่า|5,matched
ป่าพะยอม,เกาะเต่า,6,partylist,election_day,352,340,8,4,0,1,0,0,0,0,0,0,0,42,0,219,0,0,0,0,0,1,0,0,0,0,0,0,42,0,1,0,6,0,0,1,0,0,1,0,3,0,0,4,7,0,0,0,0,3,0,0,1,7,0,0,0,1,0,0,0,5.0,396.0,ป่าพะยอม,เกาะเต่า,7.0,5,ศูนย์เรียนรู้บ้านไสเลียบ,623.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศูนย์เรียนรู้บ้านไสเลียบ,7.8321524,99.8957282,2.0,181.0,location_exact_normalized,1.0,1.0,เกาะเต่า|6,matched
ป่าพะยอม,เกาะเต่า,7,partylist,election_day,500,492,6,2,1,1,0,0,2,0,2,0,0,69,2,274,6,0,0,0,0,5,0,0,0,0,0,0,67,0,2,2,10,1,0,0,1,0,0,0,4,1,0,18,5,2,0,2,0,0,1,0,1,9,0,1,0,3,0,0,0,5.0,397.0,ป่าพะยอม,เกาะเต่า,8.0,6,ศาลาประจ าหมู่บ้านบ้านปากเหมือง,555.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านปากเหมือง,7.77781,99.8342437,2.0,182.0,location_exact_normalized,1.0,1.0,เกาะเต่า|7,matched
ป่าพะยอม,เกาะเต่า,8,partylist,election_day,424,403,12,9,0,0,0,0,2,0,1,0,0,41,0,228,10,0,0,0,0,3,0,1,0,1,0,0,65,0,2,1,3,0,0,0,0,0,0,0,3,0,2,27,6,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,5.0,398.0,ป่าพะยอม,เกาะเต่า,9.0,7,ศาลาประจ าหมู่บ้านบ้านประชาสามัคคี,477.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านประชาสามัคคี,7.7700709,99.8878507,2.0,183.0,location_exact_normalized,1.0,1.0,เกาะเต่า|8,matched
ป่าพะยอม,เกาะเต่า,9,partylist,election_day,380,364,11,5,1,4,0,0,0,0,2,0,1,65,0,184,10,0,0,0,0,4,1,0,0,0,0,0,42,0,1,0,7,0,0,1,0,0,0,0,3,0,0,23,5,0,0,0,0,1,1,0,1,6,0,0,0,1,0,0,0,5.0,399.0,ป่าพะยอม,เกาะเต่า,10.0,8,ศาลาประจ าหมู่บ้านบ้านหน าวัว,621.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านหนำวัว,7.784332600000001,99.8515593,2.0,184.0,location_exact_normalized,1.0,1.0,เกาะเต่า|9,matched
ป่าพะยอม,เกาะเต่า,10,partylist,election_day,503,483,16,4,0,5,0,2,0,0,0,0,0,73,0,263,4,0,1,0,0,1,0,0,0,1,1,0,79,1,1,1,10,0,0,1,0,0,0,1,3,0,0,28,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.0,400.0,ป่าพะยอม,เกาะเต่า,11.0,9,ศาลาประจ าหมู่บ้านบ้านควนตะแบก,737.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านควนตะแบก,7.849026500000001,99.8403959,2.0,185.0,location_exact_normalized,1.0,1.0,เกาะเต่า|10,matched
ป่าพะยอม,เกาะเต่า,11,partylist,election_day,579,553,21,5,0,2,0,0,0,0,2,0,0,70,0,370,8,0,1,0,0,3,0,0,0,0,1,0,37,0,1,3,2,1,0,0,0,1,0,0,3,2,0,26,6,3,0,0,0,2,1,1,2,5,0,0,0,0,0,0,0,5.0,401.0,ป่าพะยอม,เกาะเต่า,12.0,10,ศาลาประจ าหมู่บ้านบ้านห้วยปริง,854.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านห้วยปริง,7.819731300000001,99.9013657,2.0,186.0,location_exact_normalized,1.0,1.0,เกาะเต่า|11,matched
ป่าพะยอม,เกาะเต่า,12,partylist,election_day,658,635,19,4,1,3,0,0,3,0,4,2,1,63,0,360,8,0,0,1,0,7,1,0,0,0,0,0,103,3,0,2,6,0,0,0,0,0,0,0,6,0,1,29,11,1,1,2,0,1,0,0,2,12,0,1,0,0,0,0,0,5.0,402.0,ป่าพะยอม,เกาะเต่า,13.0,11,ศาลาประจ าหมู่บ้านบ้านเกาะยวน,585.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านเกาะยวน,7.8504642,99.8934354,2.0,187.0,location_exact_normalized,1.0,1.0,เกาะเต่า|12,matched
ป่าพะยอม,เกาะเต่า,13,partylist,election_day,493,471,14,8,1,1,0,0,1,0,4,0,1,57,0,309,4,0,1,0,0,3,0,0,0,1,0,0,46,0,1,0,1,0,0,0,1,0,0,0,2,1,0,18,8,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,5.0,403.0,ป่าพะยอม,เกาะเต่า,14.0,12,ศาลาประจ าหมู่บ้านบ้านห้วยไม้ไผ่,705.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านห้วยไม้ไผ่,7.76993,99.835768,2.0,188.0,location_exact_normalized,1.0,1.0,เกาะเต่า|13,matched
ป่าพะยอม,เกาะเต่า,14,partylist,election_day,600,579,19,2,0,1,0,0,1,0,1,0,0,77,0,381,8,0,1,0,0,5,1,0,0,1,0,0,56,0,2,0,4,0,0,0,1,0,0,1,2,0,2,18,7,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,1,5.0,404.0,ป่าพะยอม,เกาะเต่า,15.0,13,ศาลาประจ าหมู่บ้านบ้านนา,943.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านนา,7.838677,99.863101,2.0,189.0,location_exact_normalized,1.0,1.0,เกาะเต่า|14,matched
ป่าพะยอม,เกาะเต่า,15,partylist,election_day,371,360,11,0,0,5,0,0,1,0,0,0,0,38,0,227,6,0,0,3,0,4,0,0,0,1,0,1,35,0,0,4,1,0,1,0,1,0,0,0,2,0,0,15,1,2,0,2,0,2,0,0,0,6,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ป่าพะยอม,เกาะเต่า,16,partylist,election_day,380,356,14,10,0,1,0,0,0,0,4,0,1,54,1,211,4,0,0,0,0,5,0,0,0,0,1,0,34,1,2,1,4,0,0,0,0,0,0,0,1,1,2,14,4,1,0,0,0,0,1,2,0,3,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีบรรพต,เขาปู่,0,partylist,election_day,359,345,7,7,0,0,0,0,1,0,1,0,0,53,2,192,3,0,0,0,0,2,0,0,1,0,1,0,41,0,0,1,5,0,0,0,0,0,0,1,2,0,0,23,6,0,0,0,0,0,1,1,0,2,0,1,0,4,1,0,0,6.0,444.0,ศรีบรรพต,เขาปู่,1.0,1,ศาลาประจ าหมู่บ้าน บ้านหน้าวัด,447.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านหน้าวัด หมู่ที่ 1,7.704519400000001,99.8236533,2.0,147.0,location_fuzzy,0.875,1.0,เขาปู่|0,matched
ศรีบรรพต,เขาปู่,1,partylist,election_day,494,466,21,7,1,0,0,0,2,0,0,0,1,92,0,257,5,0,1,0,0,6,0,0,0,0,3,0,40,1,2,1,2,0,0,0,0,0,0,0,1,0,6,28,6,0,0,0,0,1,0,1,0,6,0,1,0,1,0,0,1,6.0,445.0,ศรีบรรพต,เขาปู่,2.0,2,ศาลาประจ าหมู่บ้าน บ้านใสประดู่,615.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านใสประดู่ หมู่ที่ 2,7.664779900000001,99.8385881,2.0,148.0,location_fuzzy,0.8788,1.0,เขาปู่|1,matched
ศรีบรรพต,เขาปู่,2,partylist,election_day,198,187,7,4,0,0,0,0,0,0,2,0,0,22,0,117,2,0,0,0,0,1,0,0,1,0,0,0,22,0,0,1,2,0,0,1,0,0,0,0,1,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,446.0,ศรีบรรพต,เขาปู่,3.0,3,ศาลาประจ าหมู่บ้าน บ้านควนลม,235.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านควนลม หมู่ที่ 3,7.729098599999999,99.8041245,2.0,149.0,location_fuzzy,0.8667,1.0,เขาปู่|2,matched
ศรีบรรพต,เขาปู่,3,partylist,election_day,298,274,11,13,0,0,0,0,0,0,0,0,0,35,1,153,1,0,0,0,0,10,0,0,1,3,0,0,31,0,0,1,1,0,0,0,0,1,0,0,5,1,1,17,3,0,0,0,0,2,1,0,0,5,0,0,0,0,1,0,0,6.0,447.0,ศรีบรรพต,เขาปู่,4.0,4,ศาลาประจ าหมู่บ้าน บ้านทุ่งยูง,390.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านทุ่งยูง หมู่ที่ 4,7.7451902,99.8041245,2.0,150.0,location_fuzzy,0.875,1.0,เขาปู่|3,matched
ศรีบรรพต,เขาปู่,4,partylist,election_day,253,233,9,11,0,0,0,0,1,0,1,0,0,30,0,153,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,0,0,1,0,0,10,6,0,0,0,0,1,0,0,2,4,0,1,0,1,0,0,0,6.0,448.0,ศรีบรรพต,เขาปู่,5.0,5,ศาลาประจ าหมู่บ้าน บ้านด่าน,303.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านด่าน หมู่ที่ 5,7.717472799999999,99.8431866,2.0,151.0,location_fuzzy,0.8621,1.0,เขาปู่|4,matched
ศรีบรรพต,เขาปู่,5,partylist,election_day,499,471,18,10,1,2,0,0,1,0,0,0,0,94,0,249,6,0,0,0,0,9,0,0,0,0,0,1,52,0,0,1,2,1,0,1,1,0,0,0,2,0,2,28,5,2,0,1,1,1,1,0,1,4,0,1,0,0,0,1,0,6.0,449.0,ศรีบรรพต,เขาปู่,6.0,6,ศาลาประจ าหมู่บ้าน บ้านเหรียงงาม,619.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเหรียงงาม หมู่ที่ 6,7.7169567,99.8655158,2.0,152.0,location_fuzzy,0.8824,1.0,เขาปู่|5,matched
ศรีบรรพต,เขาปู่,6,partylist,election_day,361,348,11,2,0,0,0,0,0,0,0,0,0,38,0,193,3,0,1,0,0,4,0,0,0,0,0,0,56,1,0,1,3,0,0,0,0,0,0,0,2,0,1,28,4,0,0,1,1,1,1,0,0,6,0,1,0,2,0,0,0,6.0,450.0,ศรีบรรพต,เขาปู่,7.0,7,ศาลาประจ าหมู่บ้าน บ้านเขาป้าแหร้,459.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเขาป้าแหร้ หมู่ที่ 7,7.741928,99.8292338,2.0,153.0,location_fuzzy,0.8857,1.0,เขาปู่|6,matched
ศรีบรรพต,เขาปู่,7,partylist,election_day,435,405,17,13,0,3,0,0,2,0,0,0,1,47,0,261,1,0,1,0,0,1,1,1,0,1,0,0,44,1,0,0,6,0,0,1,0,0,6,0,2,1,2,11,3,0,0,1,1,0,0,2,0,2,0,0,0,1,0,1,0,6.0,451.0,ศรีบรรพต,เขาปู่,8.0,8,ศาลาประจ าหมู่บ้าน บ้านป่าตอ,564.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านป่าตอ หมู่ที่ 8,7.699030199999999,99.8292338,2.0,154.0,location_fuzzy,0.8667,1.0,เขาปู่|7,matched
ศรีบรรพต,เขาปู่,8,partylist,election_day,290,278,2,10,0,0,0,0,0,0,0,1,0,47,0,176,2,0,1,0,0,5,0,0,0,0,0,0,27,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,452.0,ศรีบรรพต,เขาปู่,9.0,9,ศาลาประจ าหมู่บ้าน บ้านในวัง,326.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านในวัง หมู่ที่ 9,7.704519400000001,99.8236533,2.0,155.0,location_fuzzy,0.8667,1.0,เขาปู่|8,matched
ศรีบรรพต,เขาปู่,9,partylist,election_day,283,271,8,4,0,0,0,0,0,0,2,0,0,31,0,148,7,0,0,0,0,2,0,0,0,0,0,0,49,1,0,2,1,0,0,0,0,0,0,0,1,1,1,13,2,1,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0,6.0,453.0,ศรีบรรพต,เขาปู่,10.0,10,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะปราง,299.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านโหล๊ะปราง หมู่ที่ 10,7.704519400000001,99.8236533,2.0,156.0,location_fuzzy,0.8696,1.0,เขาปู่|9,matched
ศรีบรรพต,เขาปู่,10,partylist,election_day,357,348,5,4,0,1,0,0,0,0,0,0,0,49,2,171,4,0,0,0,0,4,1,0,0,0,0,0,63,0,2,2,7,0,1,0,0,0,1,1,3,0,0,19,9,2,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,6.0,454.0,ศรีบรรพต,เขาปู่,11.0,11,ศาลาประจ าหมู่บ้าน บ้านเขาปู่,436.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเขาปู่ หมู่ที่ 11,7.704519400000001,99.8236533,2.0,157.0,location_fuzzy,0.8571,1.0,เขาปู่|10,matched
ศรีบรรพต,เขาย่า,0,partylist,election_day,404,385,15,4,0,2,0,0,1,0,3,0,1,65,1,192,3,0,0,0,0,0,1,0,0,0,0,0,65,0,0,4,3,0,0,0,1,0,0,1,3,0,2,19,6,2,0,0,0,2,0,1,0,6,0,0,0,0,0,1,0,6.0,434.0,ศรีบรรพต,เขาย่า,1.0,1,ศาลาประจ าหมู่บ้าน บ้านส านักปราง,502.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสำนักปราง หมู่ที่ 1,7.728210699999999,99.9004167,2.0,137.0,location_fuzzy,0.8824,1.0,เขาย่า|0,matched
ศรีบรรพต,เขาย่า,1,partylist,election_day,396,378,13,5,0,1,0,0,0,0,0,0,0,40,0,235,4,0,1,0,0,5,0,0,0,0,0,0,55,0,0,0,4,0,0,0,0,0,0,0,3,2,0,8,2,0,0,0,1,0,0,1,2,10,0,0,0,4,0,0,0,6.0,435.0,ศรีบรรพต,เขาย่า,2.0,2,ศาลาประจ าหมู่บ้าน บ้านสะพานยาง,478.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสะพานยาง หมู่ที่ 2,7.747962100000001,99.9157776,2.0,138.0,location_fuzzy,0.8788,1.0,เขาย่า|1,matched
ศรีบรรพต,เขาย่า,2,partylist,election_day,537,524,9,4,2,1,0,0,2,0,3,0,0,58,0,362,5,0,2,0,0,3,1,1,0,0,0,1,42,2,3,2,6,0,0,1,0,0,0,0,2,1,0,6,8,0,0,0,0,1,0,0,0,7,0,1,0,1,0,0,0,6.0,436.0,ศรีบรรพต,เขาย่า,3.0,3,ศาลาประจ าหมู่บ้าน บ้านม่วง,648.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านม่วง หมู่ที่ 3,7.7458666,99.890643,2.0,139.0,location_fuzzy,0.8621,1.0,เขาย่า|2,matched
ศรีบรรพต,เขาย่า,3,partylist,election_day,474,453,17,4,0,2,0,1,0,0,3,0,1,53,1,276,8,0,1,0,0,5,0,0,0,0,0,0,50,0,1,2,4,1,0,2,1,0,0,0,0,1,1,24,2,2,0,0,0,0,1,0,1,3,0,2,0,3,0,1,0,6.0,437.0,ศรีบรรพต,เขาย่า,4.0,4,ศาลาประจ าหมู่บ้าน บ้านเขาย่าออก,518.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านเขาย่าออก หมู่ที่ 4,7.7197137,99.9199675,2.0,140.0,location_fuzzy,0.8824,1.0,เขาย่า|3,matched
ศรีบรรพต,เขาย่า,4,partylist,election_day,451,431,19,1,0,0,0,0,0,0,1,0,1,58,0,281,0,0,2,0,0,3,0,0,0,1,1,0,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,3,1,0,0,0,1,0,0,2,6,0,0,0,2,0,0,1,6.0,438.0,ศรีบรรพต,เขาย่า,5.0,5,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะเร็ดตก,567.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดตกหมู่ที่ 5,7.7576419,99.9032094,2.0,141.0,location_fuzzy,0.8889,1.0,เขาย่า|4,matched
ศรีบรรพต,เขาย่า,5,partylist,election_day,496,476,17,3,0,0,0,0,2,0,1,0,0,45,0,325,2,0,0,0,0,5,0,0,0,0,0,1,39,1,1,0,3,0,0,1,0,0,0,0,2,1,0,22,5,0,1,1,0,1,1,2,1,7,0,0,0,6,0,0,0,6.0,439.0,ศรีบรรพต,เขาย่า,6.0,6,ศาลาประจ าหมู่บ้าน บ้านเขาย่าตก,574.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านเขาย่าตก หมู่ที่ 6,7.710689700000001,99.9046058,2.0,142.0,location_fuzzy,0.8788,1.0,เขาย่า|5,matched
ศรีบรรพต,เขาย่า,6,partylist,election_day,552,525,16,11,2,1,0,0,1,0,0,0,1,75,0,292,3,0,0,0,1,10,0,1,0,0,0,1,46,1,1,1,11,1,0,0,0,0,0,0,4,0,1,34,9,4,0,1,0,0,2,0,2,16,0,0,0,2,1,0,0,6.0,440.0,ศรีบรรพต,เขาย่า,7.0,7,ศาลาประจ าหมู่บ้าน บ้านโพรงงู,651.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโพรงงู หมู่ที่ 7,7.729908200000001,99.8850586,2.0,143.0,location_fuzzy,0.871,1.0,เขาย่า|6,matched
ศรีบรรพต,เขาย่า,7,partylist,election_day,537,519,13,5,2,1,0,0,0,0,1,0,0,48,0,344,6,0,1,0,0,5,0,0,0,0,1,0,53,0,0,3,4,0,0,0,0,0,0,0,2,0,0,29,5,0,0,1,0,2,0,3,2,5,0,1,0,0,0,0,0,6.0,441.0,ศรีบรรพต,เขาย่า,8.0,8,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะเร็ดออก,656.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดออก หมู่ที่ 8,7.776026099999999,99.9199675,2.0,144.0,location_fuzzy,0.8919,1.0,เขาย่า|7,matched
ศรีบรรพต,เขาย่า,8,partylist,election_day,375,360,10,5,0,1,0,0,0,0,2,0,0,38,0,199,4,0,1,1,1,1,0,0,1,0,0,0,61,2,0,2,7,0,0,0,2,1,0,0,1,0,0,10,11,3,0,1,0,2,0,0,0,8,0,1,0,0,0,0,0,6.0,442.0,ศรีบรรพต,เขาย่า,9.0,9,ศาลาประจ าหมู่บ้าน บ้านส านักวา,445.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสำนักวา หมู่ที่ 9,7.7206497,99.8865912,2.0,145.0,location_fuzzy,0.875,1.0,เขาย่า|8,matched
ศรีบรรพต,เขาย่า,9,partylist,election_day,446,416,22,8,0,1,0,0,0,1,1,0,0,32,2,286,2,0,1,1,0,2,0,0,0,2,1,0,47,0,0,0,1,0,0,0,0,0,0,0,4,1,1,10,5,0,0,0,0,1,0,0,2,10,0,1,0,1,0,0,0,6.0,443.0,ศรีบรรพต,เขาย่า,10.0,10,ศาลาประจ าหมู่บ้าน บ้านหูหนาน,520.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านหูหนาน หมู่ที่ 10,7.737366799999999,99.9101915,2.0,146.0,location_fuzzy,0.8571,1.0,เขาย่า|9,matched
ควนขนุน,แพรกหา,0,partylist,election_day,622,593,21,8,0,0,0,0,0,0,5,0,0,87,1,273,5,0,0,0,0,3,0,2,1,0,0,0,162,0,0,3,7,1,0,1,0,0,0,0,4,0,0,22,5,3,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,3.0,356.0,ควนขนุน,แพรกหา,1.0,1,ศาลาประจ าหมู่บ้านบ้านม่วงเตี้ย,779.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านม่วงเตี้ย,7.666126299999999,100.0230734,2.0,129.0,location_exact_normalized,1.0,1.0,แพรกหา|0,matched
ควนขนุน,แพรกหา,1,partylist,election_day,346,330,8,8,0,0,0,0,1,0,0,0,2,28,0,207,2,0,0,0,0,2,0,0,0,0,0,0,37,0,0,1,5,0,0,0,0,0,0,0,0,0,0,32,3,3,1,1,0,0,0,0,0,3,0,0,0,1,0,1,0,3.0,357.0,ควนขนุน,แพรกหา,2.0,2,ศาลาประจ าหมู่บ้านบ้านไสขาม,441.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านไสขาม,7.6506734,99.988483,2.0,130.0,location_exact_normalized,1.0,1.0,แพรกหา|1,matched
ควนขนุน,แพรกหา,2,partylist,election_day,575,549,20,6,0,1,0,1,0,0,2,4,0,70,1,323,8,0,0,2,0,2,2,0,1,0,0,0,68,0,0,1,8,0,1,0,1,0,0,1,1,1,0,36,6,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,4.0,358.0,ควนขนุน,แพรกหา,3.0,3,ศาลาประจ าหมู่บ้านบ้านแพรกหา,697.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านแพรกหา,7.6503234,99.9875214,2.0,131.0,location_exact_normalized,1.0,1.0,แพรกหา|2,matched
ควนขนุน,แพรกหา,3,partylist,election_day,680,642,23,15,0,0,0,1,0,0,1,1,0,83,0,368,9,0,0,1,0,2,1,1,1,0,0,0,100,1,1,1,6,0,0,2,0,0,0,0,3,2,1,31,6,0,1,1,0,0,0,1,2,12,0,1,0,1,0,0,0,4.0,359.0,ควนขนุน,แพรกหา,4.0,4,ศาลา อพป.บ้านเขาโต๊ะบุญ,804.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลา อพป.บ้านเขาโต๊ะบุญ,7.6641667,100.0083333,2.0,132.0,location_exact_normalized,1.0,1.0,แพรกหา|3,matched
