district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,นิติศักดิ์ ธรรมเพชร,พ.ต.อ.พงศ์พสิษฐ์ ทองด้วง,ภพเอกอัคร อินทรโม,วรท เทอดวีระพงศ์,ศุภกร ขุนชิต,สมเสริม ชูรักษ์,อธิคม ขุนแก้ว,pdf_page,pdf_sequence,unit_district,source_subdistrict_pdf,polling_unit_no,moo,polling_place_pdf,registered_voters_66,province,registrar,latlong_subdistrict,latlong_location,latitude,longitude,electorate,latlong_row_id,latlong_match_method,latlong_match_score,coordinate_reused_count,merge_key_subdistrict_unit,latlong_merge_status,latlong_result_match_method
ศรีบรรพต,เขาย่า,5,constituency,election_day,496,468,15,13,164,3,40,232,21,3,5,6,439,ศรีบรรพต,เขาย่า,6,6,ศาลาประจ าหมู่บ้าน บ้านเขาย่าตก,574,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านเขาย่าตก หมู่ที่ 6,7.710689700000001,99.9046058,2,142,location_fuzzy,0.8788,1,เขาย่า|5,matched,exact_key
ศรีบรรพต,เขาย่า,6,constituency,election_day,552,511,18,23,164,3,43,266,32,0,3,6,440,ศรีบรรพต,เขาย่า,7,7,ศาลาประจ าหมู่บ้าน บ้านโพรงงู,651,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโพรงงู หมู่ที่ 7,7.729908200000001,99.8850586,2,143,location_fuzzy,0.871,1,เขาย่า|6,matched,exact_key
ศรีบรรพต,เขาย่า,7,constituency,election_day,537,520,8,9,150,21,71,248,27,1,2,6,441,ศรีบรรพต,เขาย่า,8,8,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะเร็ดออก,656,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดออก หมู่ที่ 8,7.776026099999999,99.9199675,2,144,location_fuzzy,0.8919,1,เขาย่า|7,matched,exact_key
ศรีบรรพต,เขาย่า,8,constituency,election_day,375,359,3,13,45,0,45,249,18,0,2,6,442,ศรีบรรพต,เขาย่า,9,9,ศาลาประจ าหมู่บ้าน บ้านส านักวา,445,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสำนักวา หมู่ที่ 9,7.7206497,99.8865912,2,145,location_fuzzy,0.875,1,เขาย่า|8,matched,exact_key
ศรีบรรพต,เขาย่า,9,constituency,election_day,446,428,13,5,93,0,33,287,15,0,0,6,443,ศรีบรรพต,เขาย่า,10,10,ศาลาประจ าหมู่บ้าน บ้านหูหนาน,520,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านหูหนาน หมู่ที่ 10,7.737366799999999,99.9101915,2,146,location_fuzzy,0.8571,1,เขาย่า|9,matched,exact_key
ควนขนุน,แพรกหา,0,constituency,election_day,622,609,8,5,137,1,43,389,39,0,0,3,356,ควนขนุน,แพรกหา,1,1,ศาลาประจ าหมู่บ้านบ้านม่วงเตี้ย,779,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านม่วงเตี้ย,7.666126299999999,100.0230734,2,129,location_exact_normalized,1.0,1,แพรกหา|0,matched,exact_key
ควนขนุน,แพรกหา,1,constituency,election_day,346,331,4,11,101,8,54,152,12,2,2,3,357,ควนขนุน,แพรกหา,2,2,ศาลาประจ าหมู่บ้านบ้านไสขาม,441,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านไสขาม,7.6506734,99.988483,2,130,location_exact_normalized,1.0,1,แพรกหา|1,matched,exact_key
ควนขนุน,แพรกหา,2,constituency,election_day,575,548,7,20,178,2,67,255,39,3,4,4,358,ควนขนุน,แพรกหา,3,3,ศาลาประจ าหมู่บ้านบ้านแพรกหา,697,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านแพรกหา,7.6503234,99.9875214,2,131,location_exact_normalized,1.0,1,แพรกหา|2,matched,exact_key
ควนขนุน,แพรกหา,3,constituency,election_day,680,651,16,13,229,2,45,333,41,0,1,4,359,ควนขนุน,แพรกหา,4,4,ศาลา อพป.บ้านเขาโต๊ะบุญ,804,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลา อพป.บ้านเขาโต๊ะบุญ,7.6641667,100.0083333,2,132,location_exact_normalized,1.0,1,แพรกหา|3,matched,exact_key
ควนขนุน,แพรกหา,4,constituency,election_day,677,648,17,12,209,0,69,326,44,0,0,4,360,ควนขนุน,แพรกหา,5,5,ศาลาประจ าหมู่บ้านบ้านเขาพังอิฐ,793,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านเขาพังอิฐ,7.6511029,100.0082279,2,133,location_exact_normalized,1.0,1,แพรกหา|4,matched,exact_key
ควนขนุน,แพรกหา,5,constituency,election_day,417,403,6,8,61,2,57,247,31,3,2,4,361,ควนขนุน,แพรกหา,6,6,ศาลาประจ าหมู่บ้านบ้านเขาป้าเจ้,501,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านเขาป้าเจ้,7.6520326,100.0080005,2,134,location_exact_normalized,1.0,1,แพรกหา|5,matched,exact_key
ควนขนุน,แพรกหา,6,constituency,election_day,434,421,9,4,154,0,35,204,28,0,0,4,362,ควนขนุน,แพรกหา,7,7,ศาลาประจ าหมู่บ้านบ้านไสหยี,535,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านไสหยี,7.6520326,100.0080005,2,135,location_exact_normalized,1.0,1,แพรกหา|6,matched,exact_key
ควนขนุน,แพรกหา,7,constituency,election_day,385,366,5,14,74,2,49,221,18,2,0,4,363,ควนขนุน,แพรกหา,8,8,ศาลาประจ าหมู่บ้านบ้านควนน้อย,469,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านควนน้อย,7.674832,100.003384,2,136,location_exact_normalized,1.0,1,แพรกหา|7,matched,exact_key
ควนขนุน,แหลมโตนด,0,constituency,election_day,512,494,16,2,263,3,54,151,20,1,2,1,253,ควนขนุน,แหลมโตนด,1,1,ศาลาประจ าหมู่บ้านบ้านกองเกวียน,642,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านกองเกวียน,7.828554299999999,100.0247788,2,47,location_exact_normalized,1.0,1,แหลมโตนด|0,matched,exact_key
ควนขนุน,แหลมโตนด,1,constituency,election_day,386,371,11,4,132,20,37,171,11,0,0,1,254,ควนขนุน,แหลมโตนด,2,2,ศาลาประจ าหมู่บ้านบ้านแหลมโตนด,532,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านแหลมโตนด,7.812371,100.049519,2,48,location_exact_normalized,1.0,1,แหลมโตนด|1,matched,exact_key
ควนขนุน,แหลมโตนด,2,constituency,election_day,326,312,10,4,110,4,16,165,15,0,2,1,255,ควนขนุน,แหลมโตนด,3,3,ศาลาประจ าหมู่บ้านบ้านมาบเนียน,397,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านมาบเนียน,7.838152273124791,100.0744355760674,2,49,location_exact_normalized,1.0,1,แหลมโตนด|2,matched,exact_key
ควนขนุน,แหลมโตนด,3,constituency,election_day,590,559,18,13,161,2,46,314,29,2,5,1,256,ควนขนุน,แหลมโตนด,4,4,ศาลาประจ าหมู่บ้านบ้านเตง (โคกถิน),756,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านเตง(โคกถิน),7.838233,100.0031462,2,50,location_exact_normalized,1.0,1,แหลมโตนด|3,matched,exact_key
ควนขนุน,แหลมโตนด,4,constituency,election_day,305,292,4,9,126,7,33,115,11,0,0,1,257,ควนขนุน,แหลมโตนด,5,5,ศาลาประจ าหมู่บ้านบ้านหนองสามก้อน,408,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านหนองสามก้อน,7.828554299999999,100.0247788,2,51,location_exact_normalized,1.0,1,แหลมโตนด|4,matched,exact_key
ควนขนุน,แหลมโตนด,5,constituency,election_day,224,213,10,1,133,6,23,47,3,1,0,1,258,ควนขนุน,แหลมโตนด,6,6,ศาลาประจ าหมู่บ้านบ้านทุ่งใน,270,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านทุ่งใน,7.828554299999999,100.0247788,2,52,location_exact_normalized,1.0,1,แหลมโตนด|5,matched,exact_key
ควนขนุน,แหลมโตนด,6,constituency,election_day,323,314,6,3,103,5,29,169,8,0,0,1,259,ควนขนุน,แหลมโตนด,7,7,ศาลาประจ าหมู่บ้านบ้านบนลาน,428,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านบนลาน,7.3838149,100.2598974,2,53,location_exact_normalized,1.0,1,แหลมโตนด|6,matched,exact_key
ควนขนุน,แหลมโตนด,7,constituency,election_day,276,263,8,5,116,8,16,106,14,2,1,1,260,ควนขนุน,แหลมโตนด,8,8,ศาลาประจ าหมู่บ้านบ้านเสือสะอาด,325,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลประจำหมู่บ้านบ้านเสือสะอาด,7.828554299999999,100.0247788,2,54,location_fuzzy,0.9831,1,แหลมโตนด|7,matched,exact_key
ควนขนุน,แหลมโตนด,8,constituency,election_day,232,228,1,3,72,28,43,75,6,1,3,1,261,ควนขนุน,แหลมโตนด,9,9,ศาลาประจ าหมู่บ้านบ้านในตลาด,332,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านในตลาด,7.3838149,100.2598974,2,55,location_exact_normalized,1.0,1,แหลมโตนด|8,matched,exact_key
ควนขนุน,โตนดด้วน,0,constituency,election_day,262,250,3,9,37,2,21,168,8,1,13,2,299,ควนขนุน,โตนดด้วน,1,1,ศาลาประจ าหมู่บ้านบ้านไสค า,322,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านไสคำ,7.7160528,100.0191857,2,69,location_exact_normalized,1.0,1,โตนดด้วน|0,matched,exact_key
ควนขนุน,โตนดด้วน,1,constituency,election_day,596,579,8,9,158,2,39,345,30,2,3,2,300,ควนขนุน,โตนดด้วน,2,2,ศาลาประจ าหมู่บ้านบ้านโคกโดน,751,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านโคกโดน,7.713701899999998,100.0255558,2,70,location_exact_normalized,1.0,1,โตนดด้วน|1,matched,exact_key
ควนขนุน,โตนดด้วน,2,constituency,election_day,246,234,7,5,49,0,28,140,15,1,1,2,301,ควนขนุน,โตนดด้วน,3,3,ศาลาประจ าหมู่บ้านบ้านหนองฟ้าผ่า,299,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านหนองฟ้าผ่า,7.7243442,100.0433388,2,71,location_exact_normalized,1.0,1,โตนดด้วน|2,matched,exact_key
ควนขนุน,โตนดด้วน,3,constituency,election_day,231,221,4,6,41,1,20,141,16,1,1,2,302,ควนขนุน,โตนดด้วน,4,4,ศาลาประจ าหมู่บ้านบ้านป่าตอ,291,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านป่าตอ,7.7285293,100.0221358,2,72,location_exact_normalized,1.0,1,โตนดด้วน|3,matched,exact_key
ควนขนุน,โตนดด้วน,4,constituency,election_day,558,546,4,8,122,4,43,348,24,2,3,2,303,ควนขนุน,โตนดด้วน,5,5,ศาลาประจ าหมู่บ้านบ้านวังจระเข้,668,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านวังจระเข้,7.7160528,100.0191857,2,73,location_exact_normalized,1.0,1,โตนดด้วน|4,matched,exact_key
ควนขนุน,โตนดด้วน,5,constituency,election_day,226,216,3,7,79,1,10,117,9,0,0,2,304,ควนขนุน,โตนดด้วน,6,6,ศาลาประจ าหมู่บ้านบ้านหนักกุล,262,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านหนักกุล,7.7160528,100.0191857,2,74,location_exact_normalized,1.0,1,โตนดด้วน|5,matched,exact_key
ควนขนุน,โตนดด้วน,6,constituency,election_day,705,675,13,17,129,3,51,448,43,1,0,2,305,ควนขนุน,โตนดด้วน,7,7,ศาลาประจ าหมู่บ้านบ้านโคกโพธิ์,822,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านโคกโพธิ์,7.691745399999999,100.0315103,2,75,location_exact_normalized,1.0,1,โตนดด้วน|6,matched,exact_key
ควนขนุน,โตนดด้วน,7,constituency,election_day,341,332,6,3,56,0,11,247,17,0,1,2,306,ควนขนุน,โตนดด้วน,8,8,ศาลาประจ าหมู่บ้านบ้านไสโดน,436,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านไสโดน,7.7160528,100.0191857,2,76,location_exact_normalized,1.0,1,โตนดด้วน|7,matched,exact_key
ควนขนุน,โตนดด้วน,8,constituency,election_day,431,408,10,13,128,3,30,213,32,1,1,2,307,ควนขนุน,โตนดด้วน,9,9,ศาลาประจ าหมู่บ้านบ้านโตนดด้วน หมู่ที่ 9,516,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านโตนดด้วน หมู่ที่ 9,7.7160528,100.0191857,2,77,location_exact_normalized,1.0,1,โตนดด้วน|8,matched,exact_key
ควนขนุน,โตนดด้วน,9,constituency,election_day,280,266,6,8,103,0,24,127,8,1,3,2,308,ควนขนุน,โตนดด้วน,10,10,ศาลาประจ าหมู่บ้านบ้านตีนคลอง,325,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านตีนคลอง,7.7160528,100.0191857,2,78,location_exact_normalized,1.0,1,โตนดด้วน|9,matched,exact_key
ควนขนุน,โตนดด้วน,10,constituency,election_day,374,363,4,7,24,1,24,295,17,1,1,2,309,ควนขนุน,โตนดด้วน,11,11,ศาลาประจ าหมู่บ้าน หมู่ที่ 11 บ้านไสเหรียง,454,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้าน หมู่ที่ 11 บ้านไสเหรียง,7.7160528,100.0191857,2,79,location_exact_normalized,1.0,1,โตนดด้วน|10,matched,exact_key
,,0,constituency,out_of_district_advance,765,695,6,64,91,18,88,197,286,7,8,,,,,,,,,,,,,,,,,,,,,unmatched,
,,1,constituency,out_of_district_advance,761,689,11,61,114,19,101,211,233,5,6,,,,,,,,,,,,,,,,,,,,,unmatched,
,,2,constituency,out_of_district_advance,765,719,15,31,96,17,85,257,248,6,10,,,,,,,,,,,,,,,,,,,,,unmatched,
,,3,constituency,out_of_district_advance,520,475,5,40,60,9,65,172,159,5,5,,,,,,,,,,,,,,,,,,,,,unmatched,
,,4,constituency,out_of_district_advance,765,705,11,49,101,13,88,214,276,3,10,,,,,,,,,,,,,,,,,,,,,unmatched,
,,5,constituency,out_of_district_advance,763,692,12,59,116,15,98,209,238,5,11,,,,,,,,,,,,,,,,,,,,,unmatched,
,,6,constituency,out_of_district_advance,765,705,10,50,98,11,74,217,298,5,2,,,,,,,,,,,,,,,,,,,,,unmatched,
,,7,constituency,out_of_district_advance,765,692,11,62,95,19,92,229,241,7,9,,,,,,,,,,,,,,,,,,,,,unmatched,
,,8,constituency,out_of_district_advance,765,687,13,65,100,9,77,221,268,8,4,,,,,,,,,,,,,,,,,,,,,unmatched,
,,9,constituency,out_of_district_advance,770,699,13,58,125,17,91,220,230,5,11,,,,,,,,,,,,,,,,,,,,,unmatched,
,,0,constituency,in_district_advance,9,9,0,0,3,0,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched,
