district,subdistrict,unit_index,form_type,vote_phase,latitude,longitude,latlong_location,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,candidate_or_party,votes,vote_share
ควนขนุน,โตนดด้วน,5,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านหนักกุล,226,208,12,6,ทางเลือกไทย,1,0.004807692307692308
ควนขนุน,โตนดด้วน,6,partylist,election_day,7.691745399999999,100.0315103,ศาลาประจำหมู่บ้านบ้านโคกโพธิ์,705,680,13,12,ทางเลือกไทย,6,0.008823529411764706
ควนขนุน,โตนดด้วน,7,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านไสโดน,341,328,11,2,ทางเลือกไทย,2,0.006097560975609756
ควนขนุน,โตนดด้วน,8,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านโตนดด้วน หมู่ที่ 9,431,406,16,9,ทางเลือกไทย,0,0.0
ควนขนุน,โตนดด้วน,9,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านตีนคลอง,280,271,7,2,ทางเลือกไทย,0,0.0
ควนขนุน,โตนดด้วน,10,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้าน หมู่ที่ 11 บ้านไสเหรียง,374,356,11,7,ทางเลือกไทย,0,0.0
,,0,partylist,out_of_district_advance,,,,765,729,5,31,ทางเลือกไทย,4,0.0054869684499314125
,,1,partylist,out_of_district_advance,,,,762,731,9,22,ทางเลือกไทย,6,0.008207934336525308
,,2,partylist,out_of_district_advance,,,,765,745,6,14,ทางเลือกไทย,2,0.0026845637583892616
,,3,partylist,out_of_district_advance,,,,520,498,2,20,ทางเลือกไทย,0,0.0
,,4,partylist,out_of_district_advance,,,,765,731,3,31,ทางเลือกไทย,3,0.004103967168262654
,,5,partylist,out_of_district_advance,,,,763,727,2,34,ทางเลือกไทย,4,0.005502063273727648
,,6,partylist,out_of_district_advance,,,,765,733,4,28,ทางเลือกไทย,0,0.0
,,7,partylist,out_of_district_advance,,,,765,736,5,24,ทางเลือกไทย,0,0.0
,,8,partylist,out_of_district_advance,,,,765,739,3,23,ทางเลือกไทย,1,0.0013531799729364006
,,9,partylist,out_of_district_advance,,,,770,741,8,21,ทางเลือกไทย,2,0.002699055330634278
,,0,partylist,in_district_advance,,,,9,9,0,0,ทางเลือกไทย,0,0.0
ควนขนุน,ควนขนุน(เทศบาล),0,partylist,election_day,7.734476799999999,100.0124479,อาคารอเนกประสงค์ สำนักงานเทศบาลตำบลควนขนุน,256,238,11,7,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน(เทศบาล),1,partylist,election_day,7.733656099999999,100.007411,อาคารหอประชุม โรงเรียนบ้านควนขนุน,337,320,8,9,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน(เทศบาล),2,partylist,election_day,7.737481399999999,100.0066003,ศาลาการเปรียญ วัดสุวรรณวิชัย,403,390,8,5,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน(เทศบาล),3,partylist,election_day,7.7484794,100.0080005,อาคารพ่อท่านนะ วัดสุวรรณวิชัย,206,199,3,4,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน,0,partylist,election_day,7.7485644,100.007979,ศาลาประจำหมู่บ้านบ้านควนบก,384,365,11,8,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน,1,partylist,election_day,7.7484794,100.0080005,ศาลา อพป.บ้านดอนนูด,305,301,4,0,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน,2,partylist,election_day,7.747440399999999,99.9966606,ศาลาประจำหมู่บ้านบ้านโคกวัด,639,612,17,10,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน,3,partylist,election_day,7.7516832,100.0132899,ศาลาประจำหมู่บ้านบ้านโคกวา,707,671,32,4,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน,4,partylist,election_day,7.764699,100.0024084,ศาลาประจำหมู่บ้านบ้านเพิง,381,368,8,5,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน,5,partylist,election_day,7.7625474,100.0007649,ศาลาประจำหมู่บ้านบ้านควนพลี,623,599,22,2,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน,6,partylist,election_day,7.764699,100.0024084,ศาลาประจำหมู่บ้านบ้านโพธิ์,374,361,8,5,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน,7,partylist,election_day,7.764699,100.0024084,ศาลาประจำหมู่บ้านบ้านข่อยม้า,208,204,4,0,ท้องที่ไทย,0,0.0
ควนขนุน,ควนขนุน,8,partylist,election_day,7.735698699999999,100.0077949,ศาลาประจำหมู่บ้าน หมู่ที่ 9 บ้านควนขนุน,80,78,1,1,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,0,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านชะมวง,573,564,7,2,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,1,partylist,election_day,7.7408104,99.9839132,ศาลาการเปรียญวัดพิกุลทอง,194,177,11,6,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,2,partylist,election_day,7.7885424,99.9643809,ศาลาประจำหมู่บ้านบ้านศาลาตำเสา,545,523,13,9,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,3,partylist,election_day,7.7419453,99.9723573,ศาลาประจำหมู่บ้านบ้านหนักขัน,185,180,2,3,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,4,partylist,election_day,7.753196000000001,99.9551971,ศาลาประจำหมู่บ้านบ้านไสเตียน,511,490,16,5,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,5,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านค่ายไพออก,326,317,4,5,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,6,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านค่ายไพตก,394,376,13,5,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,7,partylist,election_day,7.7372374,99.973056,ศาลาประจำหมู่บ้านบ้านไทรโกบ,360,342,16,2,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,8,partylist,election_day,7.736974900000001,99.9842367,ศาลาประจำหมู่บ้านบ้านหัวถนน,328,316,8,4,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,9,partylist,election_day,7.737530199999998,99.9891287,ศาลาประจำหมู่บ้านบ้านปาบ,196,188,6,2,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,10,partylist,election_day,7.771804299999999,99.9381744,ศาลาประจำหมู่บ้านบ้านสามหนอง,486,463,18,5,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,11,partylist,election_day,7.7427958,99.9646715,ศาลาประจำหมู่บ้านบ้านศาลาม่วง,296,276,13,7,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,12,partylist,election_day,7.7851689,99.9546944,ศาลาประจำหมู่บ้านบ้านไสตอ,462,445,10,7,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,13,partylist,election_day,7.769434400000001,99.9700718,ศาลาประจำหมู่บ้านบ้านหยีใน,588,555,28,5,ท้องที่ไทย,0,0.0
ควนขนุน,ชะมวง,14,partylist,election_day,7.7851689,99.9546944,ศาลาประจำหมู่บ้านบ้านไสตอตก,366,351,9,6,ท้องที่ไทย,0,0.0
กงหรา2,ชะรัด,0,partylist,election_day,7.4710752,99.9927726,ศาลาประจำหมู่บ้านบ้านต้นประดู่,593,562,17,14,ท้องที่ไทย,0,0.0
กงหรา2,ชะรัด,1,partylist,election_day,7.477495999999999,100.0135447,ศาลาประจำหมู่บ้านบ้านวังปริง,419,398,20,1,ท้องที่ไทย,0,0.0
กงหรา2,ชะรัด,2,partylist,election_day,7.471108099999999,100.0050042,ศาลาประจำหมู่บ้านบ้านหัวหรั่ง,655,631,16,8,ท้องที่ไทย,0,0.0
กงหรา2,ชะรัด,3,partylist,election_day,7.470731900000001,99.9856344,ศาลาประจำหมู่บ้านบ้านท่ายาง,331,308,16,7,ท้องที่ไทย,0,0.0
