district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,นิติศักดิ์ ธรรมเพชร,พ.ต.อ.พงศ์พสิษฐ์ ทองด้วง,ภพเอกอัคร อินทรโม,วรท เทอดวีระพงศ์,ศุภกร ขุนชิต,สมเสริม ชูรักษ์,อธิคม ขุนแก้ว,pdf_page,pdf_sequence,unit_district,source_subdistrict_pdf,polling_unit_no,moo,polling_place_pdf,registered_voters_66,province,registrar,latlong_subdistrict,latlong_location,latitude,longitude,electorate,latlong_row_id,latlong_match_method,latlong_match_score,coordinate_reused_count,merge_key_subdistrict_unit,latlong_merge_status
ศรีนครินทร์,อ่างทอง,1,constituency,election_day,379,363,7,9,89,0,47,199,27,0,1,7.0,474.0,ศรีนครินทร์,อ่างทอง,2.0,2,ศาลาอเนกประสงค์บ้านสวนหลวง,490.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านสวนหลวง,7.5564909,99.9744535,2.0,202.0,location_exact_normalized,1.0,1.0,อ่างทอง|1,matched
ศรีนครินทร์,อ่างทอง,2,constituency,election_day,498,468,20,10,134,1,52,254,26,1,0,7.0,475.0,ศรีนครินทร์,อ่างทอง,3.0,3,ศาลาประจ าหมู่บ้านบ้านอ่างทอง,618.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านอ่างทอง,7.5564909,99.9744535,2.0,203.0,location_exact_normalized,1.0,1.0,อ่างทอง|2,matched
ศรีนครินทร์,อ่างทอง,3,constituency,election_day,538,530,1,7,84,2,31,396,15,1,1,7.0,476.0,ศรีนครินทร์,อ่างทอง,4.0,4,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,676.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,7.5505741,99.9603319,2.0,204.0,location_exact_normalized,1.0,1.0,อ่างทอง|3,matched
ศรีนครินทร์,อ่างทอง,4,constituency,election_day,300,290,8,2,128,0,18,132,12,0,0,7.0,477.0,ศรีนครินทร์,อ่างทอง,5.0,5,ศาลาเอนกประสงค์บ้านปากแพรก,347.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านปากแพรก,7.5564909,99.9744535,2.0,205.0,location_fuzzy,0.9615,1.0,อ่างทอง|4,matched
ศรีนครินทร์,อ่างทอง,5,constituency,election_day,223,214,8,1,59,1,24,122,7,1,0,7.0,478.0,ศรีนครินทร์,อ่างทอง,6.0,6,ศาลาประจ าหมู่บ้านบ้านเกาะเหรียง,272.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านเกาะเหรียง,7.5629896,99.9241575,2.0,206.0,location_exact_normalized,1.0,1.0,อ่างทอง|5,matched
ศรีนครินทร์,อ่างทอง,6,constituency,election_day,299,285,6,8,138,0,29,98,17,0,3,7.0,479.0,ศรีนครินทร์,อ่างทอง,7.0,7,ศาลาเอนกประสงค์บ้านต้นตอ,389.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านต้นตอ,7.5564909,99.9744535,2.0,207.0,location_fuzzy,0.9583,1.0,อ่างทอง|6,matched
ศรีนครินทร์,อ่างทอง,7,constituency,election_day,250,242,6,2,130,0,20,82,10,0,0,7.0,480.0,ศรีนครินทร์,อ่างทอง,8.0,8,ศาลาอเนกประสงค์บ้านเกาะขัน,279.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านเกาะขัน,7.5564909,99.9744535,2.0,208.0,location_exact_normalized,1.0,1.0,อ่างทอง|7,matched
ป่าพะยอม,เกาะเต่า,0,constituency,election_day,530,511,16,3,191,6,24,267,20,3,0,4.0,390.0,ป่าพะยอม,เกาะเต่า,1.0,1,ศาลาประจ าหมู่บ้านบ้านไร่เจ็ดสิบ,621.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านไร่เจ็ดสิบ,7.8113025,99.8459774,2.0,175.0,location_exact_normalized,1.0,1.0,เกาะเต่า|0,matched
ป่าพะยอม,เกาะเต่า,1,constituency,election_day,334,325,4,5,88,2,42,178,15,0,0,4.0,391.0,ป่าพะยอม,เกาะเต่า,2.0,2,ศาลาประจ าหมู่บ้านบ้านห้วยกรวด,408.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านห้วยกรวด,7.8554397,99.9101915,2.0,176.0,location_exact_normalized,1.0,1.0,เกาะเต่า|1,matched
ป่าพะยอม,เกาะเต่า,2,constituency,election_day,339,329,3,7,89,2,28,191,18,1,0,4.0,392.0,ป่าพะยอม,เกาะเต่า,3.0,3,ศาลาประจ าหมู่บ้านบ้านบางหล่อ,462.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านบางหล่อ,7.791444299999999,99.8295765,2.0,177.0,location_exact_normalized,1.0,1.0,เกาะเต่า|2,matched
ป่าพะยอม,เกาะเต่า,3,constituency,election_day,556,539,4,13,139,5,32,329,33,0,1,5.0,393.0,ป่าพะยอม,เกาะเต่า,4.0,3,ศูนย์สาธิตการตลาดบ้านบางหล่อ,660.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศูนย์สาธิตการตลาดบ้านบางหล่อ,7.791444299999999,99.8295765,2.0,178.0,location_exact_normalized,1.0,1.0,เกาะเต่า|3,matched
ป่าพะยอม,เกาะเต่า,4,constituency,election_day,381,369,9,3,84,3,54,202,21,1,4,5.0,394.0,ป่าพะยอม,เกาะเต่า,5.0,4,ศาลาประจ าหมู่บ้านบ้านคลองใหญ่,1005.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านคลองใหญ่,7.8265429,99.8689005,2.0,179.0,location_exact_normalized,1.0,1.0,เกาะเต่า|4,matched
ป่าพะยอม,เกาะเต่า,5,constituency,election_day,411,395,3,13,101,1,41,226,25,1,0,5.0,395.0,ป่าพะยอม,เกาะเต่า,6.0,5,ศาลาประจ าหมู่บ้านบ้านไสเลียบ,473.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านไสเลียบ,7.8321524,99.8957282,2.0,180.0,location_exact_normalized,1.0,1.0,เกาะเต่า|5,matched
ป่าพะยอม,เกาะเต่า,6,constituency,election_day,352,343,4,5,57,1,56,205,22,2,0,5.0,396.0,ป่าพะยอม,เกาะเต่า,7.0,5,ศูนย์เรียนรู้บ้านไสเลียบ,623.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศูนย์เรียนรู้บ้านไสเลียบ,7.8321524,99.8957282,2.0,181.0,location_exact_normalized,1.0,1.0,เกาะเต่า|6,matched
ป่าพะยอม,เกาะเต่า,7,constituency,election_day,500,486,8,6,92,3,58,301,30,0,2,5.0,397.0,ป่าพะยอม,เกาะเต่า,8.0,6,ศาลาประจ าหมู่บ้านบ้านปากเหมือง,555.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านปากเหมือง,7.77781,99.8342437,2.0,182.0,location_exact_normalized,1.0,1.0,เกาะเต่า|7,matched
ป่าพะยอม,เกาะเต่า,8,constituency,election_day,424,406,8,10,124,2,21,235,22,1,1,5.0,398.0,ป่าพะยอม,เกาะเต่า,9.0,7,ศาลาประจ าหมู่บ้านบ้านประชาสามัคคี,477.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านประชาสามัคคี,7.7700709,99.8878507,2.0,183.0,location_exact_normalized,1.0,1.0,เกาะเต่า|8,matched
ป่าพะยอม,เกาะเต่า,9,constituency,election_day,380,369,6,5,111,26,25,175,31,1,0,5.0,399.0,ป่าพะยอม,เกาะเต่า,10.0,8,ศาลาประจ าหมู่บ้านบ้านหน าวัว,621.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านหนำวัว,7.784332600000001,99.8515593,2.0,184.0,location_exact_normalized,1.0,1.0,เกาะเต่า|9,matched
ป่าพะยอม,เกาะเต่า,10,constituency,election_day,503,488,4,11,109,9,27,312,30,0,1,5.0,400.0,ป่าพะยอม,เกาะเต่า,11.0,9,ศาลาประจ าหมู่บ้านบ้านควนตะแบก,737.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านควนตะแบก,7.849026500000001,99.8403959,2.0,185.0,location_exact_normalized,1.0,1.0,เกาะเต่า|10,matched
ป่าพะยอม,เกาะเต่า,11,constituency,election_day,579,558,11,10,163,3,65,281,42,0,4,5.0,401.0,ป่าพะยอม,เกาะเต่า,12.0,10,ศาลาประจ าหมู่บ้านบ้านห้วยปริง,854.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านห้วยปริง,7.819731300000001,99.9013657,2.0,186.0,location_exact_normalized,1.0,1.0,เกาะเต่า|11,matched
ป่าพะยอม,เกาะเต่า,12,constituency,election_day,658,638,9,11,250,5,34,321,24,1,3,5.0,402.0,ป่าพะยอม,เกาะเต่า,13.0,11,ศาลาประจ าหมู่บ้านบ้านเกาะยวน,585.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านเกาะยวน,7.8504642,99.8934354,2.0,187.0,location_exact_normalized,1.0,1.0,เกาะเต่า|12,matched
ป่าพะยอม,เกาะเต่า,13,constituency,election_day,493,477,5,11,134,1,62,258,22,0,0,5.0,403.0,ป่าพะยอม,เกาะเต่า,14.0,12,ศาลาประจ าหมู่บ้านบ้านห้วยไม้ไผ่,705.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านห้วยไม้ไผ่,7.76993,99.835768,2.0,188.0,location_exact_normalized,1.0,1.0,เกาะเต่า|13,matched
ป่าพะยอม,เกาะเต่า,14,constituency,election_day,600,585,9,6,171,7,52,319,35,0,1,5.0,404.0,ป่าพะยอม,เกาะเต่า,15.0,13,ศาลาประจ าหมู่บ้านบ้านนา,943.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านนา,7.838677,99.863101,2.0,189.0,location_exact_normalized,1.0,1.0,เกาะเต่า|14,matched
ป่าพะยอม,เกาะเต่า,15,constituency,election_day,371,356,6,9,119,7,56,156,12,2,4,,,,,,,,,,,,,,,,,,,,,unmatched
ป่าพะยอม,เกาะเต่า,16,constituency,election_day,380,362,9,9,154,2,42,141,21,1,1,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีบรรพต,เขาปู่,0,constituency,election_day,359,340,9,10,86,6,35,183,27,1,2,6.0,444.0,ศรีบรรพต,เขาปู่,1.0,1,ศาลาประจ าหมู่บ้าน บ้านหน้าวัด,447.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านหน้าวัด หมู่ที่ 1,7.704519400000001,99.8236533,2.0,147.0,location_fuzzy,0.875,1.0,เขาปู่|0,matched
ศรีบรรพต,เขาปู่,1,constituency,election_day,494,464,15,15,174,1,58,192,38,0,1,6.0,445.0,ศรีบรรพต,เขาปู่,2.0,2,ศาลาประจ าหมู่บ้าน บ้านใสประดู่,615.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านใสประดู่ หมู่ที่ 2,7.664779900000001,99.8385881,2.0,148.0,location_fuzzy,0.8788,1.0,เขาปู่|1,matched
ศรีบรรพต,เขาปู่,2,constituency,election_day,198,181,4,13,36,0,16,120,9,0,0,6.0,446.0,ศรีบรรพต,เขาปู่,3.0,3,ศาลาประจ าหมู่บ้าน บ้านควนลม,235.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านควนลม หมู่ที่ 3,7.729098599999999,99.8041245,2.0,149.0,location_fuzzy,0.8667,1.0,เขาปู่|2,matched
ศรีบรรพต,เขาปู่,3,constituency,election_day,298,282,8,8,57,2,22,185,14,1,1,6.0,447.0,ศรีบรรพต,เขาปู่,4.0,4,ศาลาประจ าหมู่บ้าน บ้านทุ่งยูง,390.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านทุ่งยูง หมู่ที่ 4,7.7451902,99.8041245,2.0,150.0,location_fuzzy,0.875,1.0,เขาปู่|3,matched
ศรีบรรพต,เขาปู่,4,constituency,election_day,253,233,3,17,70,4,27,119,9,0,4,6.0,448.0,ศรีบรรพต,เขาปู่,5.0,5,ศาลาประจ าหมู่บ้าน บ้านด่าน,303.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านด่าน หมู่ที่ 5,7.717472799999999,99.8431866,2.0,151.0,location_fuzzy,0.8621,1.0,เขาปู่|4,matched
ศรีบรรพต,เขาปู่,5,constituency,election_day,499,478,10,11,149,4,38,245,40,2,0,6.0,449.0,ศรีบรรพต,เขาปู่,6.0,6,ศาลาประจ าหมู่บ้าน บ้านเหรียงงาม,619.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเหรียงงาม หมู่ที่ 6,7.7169567,99.8655158,2.0,152.0,location_fuzzy,0.8824,1.0,เขาปู่|5,matched
ศรีบรรพต,เขาปู่,6,constituency,election_day,361,349,6,6,98,3,15,218,12,2,1,6.0,450.0,ศรีบรรพต,เขาปู่,7.0,7,ศาลาประจ าหมู่บ้าน บ้านเขาป้าแหร้,459.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเขาป้าแหร้ หมู่ที่ 7,7.741928,99.8292338,2.0,153.0,location_fuzzy,0.8857,1.0,เขาปู่|6,matched
ศรีบรรพต,เขาปู่,7,constituency,election_day,435,412,10,13,117,5,65,198,22,2,3,6.0,451.0,ศรีบรรพต,เขาปู่,8.0,8,ศาลาประจ าหมู่บ้าน บ้านป่าตอ,564.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านป่าตอ หมู่ที่ 8,7.699030199999999,99.8292338,2.0,154.0,location_fuzzy,0.8667,1.0,เขาปู่|7,matched
ศรีบรรพต,เขาปู่,8,constituency,election_day,290,278,4,8,113,5,21,122,16,0,1,6.0,452.0,ศรีบรรพต,เขาปู่,9.0,9,ศาลาประจ าหมู่บ้าน บ้านในวัง,326.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านในวัง หมู่ที่ 9,7.704519400000001,99.8236533,2.0,155.0,location_fuzzy,0.8667,1.0,เขาปู่|8,matched
ศรีบรรพต,เขาปู่,9,constituency,election_day,283,278,2,3,35,0,29,200,14,0,0,6.0,453.0,ศรีบรรพต,เขาปู่,10.0,10,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะปราง,299.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านโหล๊ะปราง หมู่ที่ 10,7.704519400000001,99.8236533,2.0,156.0,location_fuzzy,0.8696,1.0,เขาปู่|9,matched
ศรีบรรพต,เขาปู่,10,constituency,election_day,357,341,6,10,79,4,40,195,21,1,1,6.0,454.0,ศรีบรรพต,เขาปู่,11.0,11,ศาลาประจ าหมู่บ้าน บ้านเขาปู่,436.0,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเขาปู่ หมู่ที่ 11,7.704519400000001,99.8236533,2.0,157.0,location_fuzzy,0.8571,1.0,เขาปู่|10,matched
ศรีบรรพต,เขาย่า,0,constituency,election_day,404,387,9,8,51,3,34,272,25,1,1,6.0,434.0,ศรีบรรพต,เขาย่า,1.0,1,ศาลาประจ าหมู่บ้าน บ้านส านักปราง,502.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสำนักปราง หมู่ที่ 1,7.728210699999999,99.9004167,2.0,137.0,location_fuzzy,0.8824,1.0,เขาย่า|0,matched
ศรีบรรพต,เขาย่า,1,constituency,election_day,396,384,6,6,79,0,25,254,25,0,1,6.0,435.0,ศรีบรรพต,เขาย่า,2.0,2,ศาลาประจ าหมู่บ้าน บ้านสะพานยาง,478.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสะพานยาง หมู่ที่ 2,7.747962100000001,99.9157776,2.0,138.0,location_fuzzy,0.8788,1.0,เขาย่า|1,matched
ศรีบรรพต,เขาย่า,2,constituency,election_day,537,524,3,10,129,11,57,302,24,0,1,6.0,436.0,ศรีบรรพต,เขาย่า,3.0,3,ศาลาประจ าหมู่บ้าน บ้านม่วง,648.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านม่วง หมู่ที่ 3,7.7458666,99.890643,2.0,139.0,location_fuzzy,0.8621,1.0,เขาย่า|2,matched
ศรีบรรพต,เขาย่า,3,constituency,election_day,474,456,11,7,117,2,36,280,21,0,0,6.0,437.0,ศรีบรรพต,เขาย่า,4.0,4,ศาลาประจ าหมู่บ้าน บ้านเขาย่าออก,518.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านเขาย่าออก หมู่ที่ 4,7.7197137,99.9199675,2.0,140.0,location_fuzzy,0.8824,1.0,เขาย่า|3,matched
ศรีบรรพต,เขาย่า,4,constituency,election_day,451,439,8,4,91,1,49,271,26,0,1,6.0,438.0,ศรีบรรพต,เขาย่า,5.0,5,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะเร็ดตก,567.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดตกหมู่ที่ 5,7.7576419,99.9032094,2.0,141.0,location_fuzzy,0.8889,1.0,เขาย่า|4,matched
ศรีบรรพต,เขาย่า,5,constituency,election_day,496,468,15,13,164,3,40,232,21,3,5,6.0,439.0,ศรีบรรพต,เขาย่า,6.0,6,ศาลาประจ าหมู่บ้าน บ้านเขาย่าตก,574.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านเขาย่าตก หมู่ที่ 6,7.710689700000001,99.9046058,2.0,142.0,location_fuzzy,0.8788,1.0,เขาย่า|5,matched
ศรีบรรพต,เขาย่า,6,constituency,election_day,552,511,18,23,164,3,43,266,32,0,3,6.0,440.0,ศรีบรรพต,เขาย่า,7.0,7,ศาลาประจ าหมู่บ้าน บ้านโพรงงู,651.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโพรงงู หมู่ที่ 7,7.729908200000001,99.8850586,2.0,143.0,location_fuzzy,0.871,1.0,เขาย่า|6,matched
ศรีบรรพต,เขาย่า,7,constituency,election_day,537,520,8,9,150,21,71,248,27,1,2,6.0,441.0,ศรีบรรพต,เขาย่า,8.0,8,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะเร็ดออก,656.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดออก หมู่ที่ 8,7.776026099999999,99.9199675,2.0,144.0,location_fuzzy,0.8919,1.0,เขาย่า|7,matched
ศรีบรรพต,เขาย่า,8,constituency,election_day,375,359,3,13,45,0,45,249,18,0,2,6.0,442.0,ศรีบรรพต,เขาย่า,9.0,9,ศาลาประจ าหมู่บ้าน บ้านส านักวา,445.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสำนักวา หมู่ที่ 9,7.7206497,99.8865912,2.0,145.0,location_fuzzy,0.875,1.0,เขาย่า|8,matched
ศรีบรรพต,เขาย่า,9,constituency,election_day,446,428,13,5,93,0,33,287,15,0,0,6.0,443.0,ศรีบรรพต,เขาย่า,10.0,10,ศาลาประจ าหมู่บ้าน บ้านหูหนาน,520.0,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านหูหนาน หมู่ที่ 10,7.737366799999999,99.9101915,2.0,146.0,location_fuzzy,0.8571,1.0,เขาย่า|9,matched
ควนขนุน,แพรกหา,0,constituency,election_day,622,609,8,5,137,1,43,389,39,0,0,3.0,356.0,ควนขนุน,แพรกหา,1.0,1,ศาลาประจ าหมู่บ้านบ้านม่วงเตี้ย,779.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านม่วงเตี้ย,7.666126299999999,100.0230734,2.0,129.0,location_exact_normalized,1.0,1.0,แพรกหา|0,matched
ควนขนุน,แพรกหา,1,constituency,election_day,346,331,4,11,101,8,54,152,12,2,2,3.0,357.0,ควนขนุน,แพรกหา,2.0,2,ศาลาประจ าหมู่บ้านบ้านไสขาม,441.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านไสขาม,7.6506734,99.988483,2.0,130.0,location_exact_normalized,1.0,1.0,แพรกหา|1,matched
ควนขนุน,แพรกหา,2,constituency,election_day,575,548,7,20,178,2,67,255,39,3,4,4.0,358.0,ควนขนุน,แพรกหา,3.0,3,ศาลาประจ าหมู่บ้านบ้านแพรกหา,697.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านแพรกหา,7.6503234,99.9875214,2.0,131.0,location_exact_normalized,1.0,1.0,แพรกหา|2,matched
ควนขนุน,แพรกหา,3,constituency,election_day,680,651,16,13,229,2,45,333,41,0,1,4.0,359.0,ควนขนุน,แพรกหา,4.0,4,ศาลา อพป.บ้านเขาโต๊ะบุญ,804.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลา อพป.บ้านเขาโต๊ะบุญ,7.6641667,100.0083333,2.0,132.0,location_exact_normalized,1.0,1.0,แพรกหา|3,matched
ควนขนุน,แพรกหา,4,constituency,election_day,677,648,17,12,209,0,69,326,44,0,0,4.0,360.0,ควนขนุน,แพรกหา,5.0,5,ศาลาประจ าหมู่บ้านบ้านเขาพังอิฐ,793.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านเขาพังอิฐ,7.6511029,100.0082279,2.0,133.0,location_exact_normalized,1.0,1.0,แพรกหา|4,matched
ควนขนุน,แพรกหา,5,constituency,election_day,417,403,6,8,61,2,57,247,31,3,2,4.0,361.0,ควนขนุน,แพรกหา,6.0,6,ศาลาประจ าหมู่บ้านบ้านเขาป้าเจ้,501.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านเขาป้าเจ้,7.6520326,100.0080005,2.0,134.0,location_exact_normalized,1.0,1.0,แพรกหา|5,matched
ควนขนุน,แพรกหา,6,constituency,election_day,434,421,9,4,154,0,35,204,28,0,0,4.0,362.0,ควนขนุน,แพรกหา,7.0,7,ศาลาประจ าหมู่บ้านบ้านไสหยี,535.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านไสหยี,7.6520326,100.0080005,2.0,135.0,location_exact_normalized,1.0,1.0,แพรกหา|6,matched
ควนขนุน,แพรกหา,7,constituency,election_day,385,366,5,14,74,2,49,221,18,2,0,4.0,363.0,ควนขนุน,แพรกหา,8.0,8,ศาลาประจ าหมู่บ้านบ้านควนน้อย,469.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านควนน้อย,7.674832,100.003384,2.0,136.0,location_exact_normalized,1.0,1.0,แพรกหา|7,matched
ควนขนุน,แหลมโตนด,0,constituency,election_day,512,494,16,2,263,3,54,151,20,1,2,1.0,253.0,ควนขนุน,แหลมโตนด,1.0,1,ศาลาประจ าหมู่บ้านบ้านกองเกวียน,642.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านกองเกวียน,7.828554299999999,100.0247788,2.0,47.0,location_exact_normalized,1.0,1.0,แหลมโตนด|0,matched
ควนขนุน,แหลมโตนด,1,constituency,election_day,386,371,11,4,132,20,37,171,11,0,0,1.0,254.0,ควนขนุน,แหลมโตนด,2.0,2,ศาลาประจ าหมู่บ้านบ้านแหลมโตนด,532.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านแหลมโตนด,7.812371,100.049519,2.0,48.0,location_exact_normalized,1.0,1.0,แหลมโตนด|1,matched
ควนขนุน,แหลมโตนด,2,constituency,election_day,326,312,10,4,110,4,16,165,15,0,2,1.0,255.0,ควนขนุน,แหลมโตนด,3.0,3,ศาลาประจ าหมู่บ้านบ้านมาบเนียน,397.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านมาบเนียน,7.838152273124791,100.0744355760674,2.0,49.0,location_exact_normalized,1.0,1.0,แหลมโตนด|2,matched
ควนขนุน,แหลมโตนด,3,constituency,election_day,590,559,18,13,161,2,46,314,29,2,5,1.0,256.0,ควนขนุน,แหลมโตนด,4.0,4,ศาลาประจ าหมู่บ้านบ้านเตง (โคกถิน),756.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านเตง(โคกถิน),7.838233,100.0031462,2.0,50.0,location_exact_normalized,1.0,1.0,แหลมโตนด|3,matched
ควนขนุน,แหลมโตนด,4,constituency,election_day,305,292,4,9,126,7,33,115,11,0,0,1.0,257.0,ควนขนุน,แหลมโตนด,5.0,5,ศาลาประจ าหมู่บ้านบ้านหนองสามก้อน,408.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านหนองสามก้อน,7.828554299999999,100.0247788,2.0,51.0,location_exact_normalized,1.0,1.0,แหลมโตนด|4,matched
ควนขนุน,แหลมโตนด,5,constituency,election_day,224,213,10,1,133,6,23,47,3,1,0,1.0,258.0,ควนขนุน,แหลมโตนด,6.0,6,ศาลาประจ าหมู่บ้านบ้านทุ่งใน,270.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านทุ่งใน,7.828554299999999,100.0247788,2.0,52.0,location_exact_normalized,1.0,1.0,แหลมโตนด|5,matched
ควนขนุน,แหลมโตนด,6,constituency,election_day,323,314,6,3,103,5,29,169,8,0,0,1.0,259.0,ควนขนุน,แหลมโตนด,7.0,7,ศาลาประจ าหมู่บ้านบ้านบนลาน,428.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านบนลาน,7.3838149,100.2598974,2.0,53.0,location_exact_normalized,1.0,1.0,แหลมโตนด|6,matched
ควนขนุน,แหลมโตนด,7,constituency,election_day,276,263,8,5,116,8,16,106,14,2,1,1.0,260.0,ควนขนุน,แหลมโตนด,8.0,8,ศาลาประจ าหมู่บ้านบ้านเสือสะอาด,325.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลประจำหมู่บ้านบ้านเสือสะอาด,7.828554299999999,100.0247788,2.0,54.0,location_fuzzy,0.9831,1.0,แหลมโตนด|7,matched
