pdf_page,pdf_sequence,district,source_subdistrict_pdf,polling_unit_no,unit_index,moo,polling_place_pdf,registered_voters_66,province,registrar,latlong_subdistrict,latlong_location,latitude,longitude,electorate,latlong_row_id,latlong_match_method,latlong_match_score,coordinate_reused_count,merge_key_subdistrict_unit
8,507,ศรีนครินทร์,ชุมพล(เทศบาล),15,14,14,ศาลาประจ าหมู่บ้านบ้านชุมทอง,287,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านชุมทอง,7.6050041,99.9493424,2,241,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|14
8,508,กงหรา,สมหวัง,1,0,1,ศาลาประจ าหมู่บ้านบ้านคลองล า,386,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านคลองลำ,7.5077431,100.0024084,2,0,location_exact_normalized,1.0,1,สมหวัง|0
8,509,กงหรา,สมหวัง,2,1,2,ศาลาประชาร่วมใจ (ช่องเตย),778,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประชาร่วมใจ (ช่องเตย),7.5077431,100.0024084,2,1,location_exact_normalized,1.0,1,สมหวัง|1
8,510,กงหรา,สมหวัง,3,2,3,ศาลาประจ าหมู่บ้านบ้านสมหวังตก,508,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านสมหวังตก,7.52108,100.008,2,2,location_exact_normalized,1.0,1,สมหวัง|2
8,511,กงหรา,สมหวัง,4,3,4,โรงเรียนวัดหวัง,478,พัทลุง,อำเภอกงหรา,สมหวัง,โรงเรียนวัดหวัง,7.5076504,99.9837692,2,3,location_exact_normalized,1.0,1,สมหวัง|3
8,512,กงหรา,สมหวัง,5,4,4,ศาลาการเปรียญวัดสมหวัง,483,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาการเปรียญวัดสมหวัง,7.507084499999999,99.9848915,2,4,location_exact_normalized,1.0,1,สมหวัง|4
8,513,กงหรา,สมหวัง,6,5,5,ศาลาประจ าหมู่บ้านบ้านไสคุณเปลือย,464,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านไสคุณเปลือย,7.4978326,100.015403,2,5,location_exact_normalized,1.0,1,สมหวัง|5
8,514,กงหรา,สมหวัง,7,6,6,ศาลาประจ าหมู่บ้านบ้านพรุนาแด้,526,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านพรุนาแด้,7.4922222,100.0025,2,6,location_exact_normalized,1.0,1,สมหวัง|6
8,515,กงหรา,สมหวัง,8,7,7,ศาลาประจ าหมู่บ้านบ้านทุ่งเลียบ,234,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านทุ่งเลียบ,7.550502400000001,100.0024084,2,7,location_exact_normalized,1.0,1,สมหวัง|7
8,516,กงหรา,ชะรัด(เทศบาล),1,0,1,ศาลาประจ าหมู่บ้านบ้านต้นประดู่,702,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,ศาลาประจำหมู่บ้านบ้านต้นประดู่,7.4710752,99.9927726,2,218,location_exact_normalized,1.0,1,ชะรัด(เทศบาล)|0
8,517,กงหรา,ชะรัด(เทศบาล),2,1,2,ศาลาประจ าหมู่บ้านบ้านวังปริง,515,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,ศาลาประจำหมู่บ้านบ้านวังปริง,7.477495999999999,100.0135447,2,219,location_exact_normalized,1.0,1,ชะรัด(เทศบาล)|1
8,518,กงหรา,ชะรัด(เทศบาล),3,2,3,ศาลาประจ าหมู่บ้านบ้านหัวหรั่ง,752,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,ศาลาประจำหมู่บ้านบ้านหัวหรั่ง,7.471108099999999,100.0050042,2,220,location_exact_normalized,1.0,1,ชะรัด(เทศบาล)|2
8,519,กงหรา,ชะรัด(เทศบาล),4,3,4,ศาลาประจ าหมู่บ้านบ้านท่ายาง,432,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,ศาลาประจำหมู่บ้านบ้านท่ายาง,7.470731900000001,99.9856344,2,221,location_exact_normalized,1.0,1,ชะรัด(เทศบาล)|3
8,520,กงหรา,ชะรัด(เทศบาล),5,4,5,อาคารส านักงานเทศบาลต าบลชะรัด,534,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,อาคารสำนักงานเทศบาลตำบลชะรัด,7.471220799999999,99.979161,2,222,location_exact_normalized,1.0,2,ชะรัด(เทศบาล)|4
8,521,กงหรา,ชะรัด(เทศบาล),6,5,5,อาคารส านักงานเทศบาลต าบลชะรัด,539,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,อาคารสำนักงานเทศบาลตำบลชะรัด,7.471220799999999,99.979161,2,222,location_exact_normalized,1.0,2,ชะรัด(เทศบาล)|5
8,522,กงหรา,ชะรัด(เทศบาล),7,6,6,ศาลาอเนกประสงค์บ้านนามะพร้าว,385,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,ศาลาอเนกประสงค์บ้านนามะพร้าว,7.470731900000001,99.9856344,2,223,location_exact_normalized,1.0,1,ชะรัด(เทศบาล)|6
8,523,กงหรา,ชะรัด(เทศบาล),8,7,7,ศูนย์ถ่ายทอดเทคโนโลยีต าบลชะรัด,717,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,ศูนย์ถ่ายทอดเทคโนโลยีตำบลชะรัด,7.470731900000001,99.9856344,2,224,location_exact_normalized,1.0,1,ชะรัด(เทศบาล)|7
8,524,กงหรา,ชะรัด(เทศบาล),9,8,8,ศาลาประจ าหมู่บ้านบ้านหูเล่,456,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,ศาลาประจำหมู่บ้านบ้านหูเล่,7.470731900000001,99.9856344,2,225,location_exact_normalized,1.0,1,ชะรัด(เทศบาล)|8
8,525,กงหรา,ชะรัด(เทศบาล),10,9,9,ศาลาประจ าหมู่บ้านบ้านสะพานแต้ว,609,พัทลุง,ท้องถิ่นเทศบาลตำบลชะรัด,ชะรัด,ศาลาประจำหมู่บ้านบ้านสะพานแต้ว,7.470731900000001,99.9856344,2,226,location_exact_normalized,1.0,1,ชะรัด(เทศบาล)|9
